Azerbaijan;19.419999999999998;2002
Azerbaijan;27.07;2003
Azerbaijan;18.33;2004
Azerbaijan;11.830000000000002;2007
Bahamas;4.76;1985
Bahamas;13.59;1987
Bahamas;37.51;1993
Bahamas;10.6;1994
Bahamas;7.16;1995
Bahamas;9.82;1996
Bahamas;7.15;1997
Bahamas;11.09;1998
Bahamas;22.959999999999997;1999
Bahamas;40.660000000000004;2000
Bahamas;2.68;2001
Bahamas;9.969999999999999;2002
Bahamas;2.49;2003
Bahamas;5.93;2004
Bahamas;13.32;2005
Bahamas;5.640000000000001;2006
Bahamas;13.420000000000002;2007
Bahamas;12.490000000000002;2008
Bahamas;15.98;2009
Bahamas;58.32;2010
Bahamas;12.989999999999998;2011
Bahamas;11.84;2012
Bahamas;13.91;2013
Bahrain;20.119999999999997;1985
Bahrain;25.680000000000003;1987
Bahrain;24.8;1988
Bahrain;0.0;1997
Bahrain;0.0;1998
Bahrain;22.459999999999997;1999
Bahrain;32.73;2000
Bahrain;30.659999999999993;2001
Bahrain;27.68;2002
Bahrain;32.39;2003
Bahrain;54.21000000000001;2004
Bahrain;40.22;2005
Bahrain;27.18;2006
Bahrain;32.09;2007
Bahrain;27.89;2008
Bahrain;24.59;2009
Bahrain;11.89;2010
Bahrain;14.96;2011
Bahrain;8.68;2012
Bahrain;2.49;2013
Bahrain;6.5200000000000005;2014
Barbados;61.72;1985
Barbados;36.73;1986
Barbados;29.46;1987
Barbados;57.39;1988
Barbados;73.58;1989
Barbados;121.22999999999999;1990
Barbados;76.92999999999999;1991
Barbados;63.53000000000001;1992
Barbados;90.93;1993
Barbados;67.08;1994
Barbados;72.28999999999999;1995
Barbados;37.13;2000
Barbados;8.65;2001
Barbados;0.0;2002
Barbados;0.0;2003
Barbados;7.79;2004
Barbados;2.58;2005
Barbados;45.38;2006
Barbados;0.0;2007
Barbados;2.31;2008
Barbados;28.799999999999997;2009
Barbados;7.62;2010
Barbados;0.0;2011
Barbados;0.0;2012
Barbados;0.0;2013
Belarus;274.37;1990
Belarus;297.64000000000004;1991
Belarus;314.24000000000007;1992
Belarus;365.11;1993
Belarus;403.58;1994
Belarus;404.00999999999993;1995
Belarus;455.7099999999999;1996
Belarus;446.49999999999994;1997
Belarus;455.64;1998
Belarus;450.36;1999
Belarus;447.3;2000
Belarus;419.6500000000001;2001
Belarus;410.99999999999994;2002
Belarus;444.86;2003
Belarus;355.89000000000004;2007
Belarus;352.15999999999997;2008
Belarus;375.53999999999996;2009
Belarus;331.97999999999996;2010
Belarus;299.36;2011
Belarus;273.32;2013
Belarus;252.90999999999997;2014
Belgium;332.04;1985
Belgium;314.69;1986
Belgium;327.76;1987
Belgium;283.79999999999995;1988
Belgium;284.8499999999999;1989
Belgium;277.10999999999996;1990
Belgium;264.02;1991
Belgium;265.88;1992
Belgium;300.46999999999997;1993
Belgium;300.40000000000003;1994
Belgium;285.90000000000003;1995
Belgium;267.54;1996
Belgium;284.73999999999995;1997
Belgium;264.73999999999995;1998
Belgium;230.70000000000002;1999
Belgium;267.8;2000
Belgium;261.22;2001
Belgium;247.85999999999999;2002
Belgium;248.72999999999996;2003
Belgium;231.06000000000003;2004
Belgium;231.75000000000003;2005
Belgium;214.89999999999998;2006
Belgium;208.56999999999996;2007
Belgium;221.54000000000002;2008
Belgium;218.35000000000002;2009
Belgium;220.18;2010
Belgium;226.70999999999998;2011
Belgium;217.13;2012
Belgium;201.55000000000004;2013
Belgium;201.85000000000002;2014
Belgium;196.66;2015
Belize;19.369999999999997;1986
Belize;31.41;1987
Belize;5.16;1989
Belize;29.7;1990
Belize;23.93;1991
Belize;6.49;1993
Belize;164.73000000000002;1994
Belize;143.96999999999997;1995
Belize;61.290000000000006;1996
Belize;5.77;1997
Belize;81.77999999999999;1998
Belize;83.71999999999998;1999
Belize;160.80000000000004;2000
Belize;151.7;2001
Belize;69.62;2002
Belize;59.00000000000001;2003
Belize;117.38;2004
Belize;46.1;2005
Belize;37.92000000000001;2006
Belize;78.49;2007
Belize;86.36000000000001;2008
Belize;57.76;2009
Belize;61.47999999999999;2010
Belize;153.3;2011
Belize;73.44999999999999;2012
Belize;56.400000000000006;2013
Belize;90.95;2014
Belize;135.46;2015
Bosnia and Herzegovina;1.31;2011
Bosnia and Herzegovina;109.5;2014
Brazil;59.18;1985
Brazil;57.16000000000001;1986
Brazil;70.11999999999999;1987
Brazil;65.36000000000001;1988
Brazil;64.02;1989
Brazil;67.05999999999999;1990
Brazil;68.34000000000002;1991
Brazil;64.92;1992
Brazil;67.86;1993
Brazil;71.51;1994
Brazil;75.23999999999998;1995
Brazil;73.33;1996
Brazil;76.80000000000001;1997
Brazil;75.05;1998
Brazil;67.64999999999999;1999
Brazil;68.22999999999999;2000
Brazil;73.49000000000001;2001
Brazil;69.77;2002
Brazil;68.07000000000001;2003
Brazil;70.22;2004
Brazil;73.60000000000001;2005
Brazil;69.89999999999999;2006
Brazil;71.67999999999999;2007
Brazil;72.21000000000001;2008
Brazil;70.37;2009
Brazil;72.73;2010
Brazil;72.41000000000001;2011
Brazil;74.45000000000002;2012
Brazil;73.41000000000001;2013
Brazil;73.13000000000001;2014
Brazil;77.45;2015
Bulgaria;303.11999999999995;1985
Bulgaria;275.48;1986
Bulgaria;308.3999999999999;1987
Bulgaria;292.49000000000007;1988
Bulgaria;292.19;1989
Bulgaria;256.43;1990
Bulgaria;268.94;1991
Bulgaria;310.5999999999999;1992
Bulgaria;278.36000000000007;1993
Bulgaria;288.39;1994
Bulgaria;277.85;1995
Bulgaria;296.20000000000005;1996
Bulgaria;276.36;1997
Bulgaria;304.61;1998
Bulgaria;250.70999999999998;1999
Bulgaria;259.22;2000
Bulgaria;244.62;2001
Bulgaria;247.35;2002
Bulgaria;207.65;2003
Bulgaria;184.11999999999998;2004
Bulgaria;178.06;2005
Bulgaria;186.53;2006
Bulgaria;173.77;2007
Bulgaria;170.34;2008
Bulgaria;154.42;2009
Bulgaria;158.25000000000006;2010
Bulgaria;133.51999999999998;2011
Bulgaria;164.17;2012
Bulgaria;134.16000000000003;2013
Bulgaria;139.77;2014
Cabo Verde;133.84;2011
Canada;166.46;1985
Canada;190.10999999999999;1986
Canada;179.32999999999998;1987
Canada;175.38;1988
Canada;170.98;1989
Canada;165.01999999999995;1990
Canada;167.78000000000003;1991
Canada;163.6;1992
Canada;164.01999999999998;1993
Canada;161.91000000000003;1994
Canada;163.52;1995
Canada;162.89000000000001;1996
Canada;151.43000000000004;1997
Canada;150.12;1998
Canada;158.44000000000003;1999
Canada;139.00000000000003;2000
Canada;137.43;2001
Canada;137.73000000000002;2002
Canada;137.27;2003
Canada;131.66;2004
Canada;133.84;2005
Canada;126.42999999999999;2006
Canada;127.45;2007
Canada;127.59;2008
Canada;130.66999999999996;2009
Canada;132.67000000000002;2010
Canada;125.02000000000001;2011
Canada;127.87999999999998;2012
Canada;133.09;2013
Chile;108.91000000000003;1985
Chile;90.94;1986
Chile;89.42;1987
Chile;94.89999999999999;1988
Chile;100.44;1989
Chile;91.86;1990
Chile;98.83000000000003;1991
Chile;78.88;1992
Chile;103.18000000000002;1993
Chile;95.33999999999999;1994
Chile;108.91;1995
Chile;95.71000000000001;1996
Chile;100.13;1997
Chile;109.77;1998
Chile;111.85999999999999;1999
Chile;149.18000000000004;2000
Chile;147.58;2001
Chile;149.28;2002
Chile;153.54;2003
Chile;155.69;2004
Chile;147.43;2005
Chile;155.06;2006
Chile;150.92000000000002;2007
Chile;167.88;2008
Chile;174.3;2009
Chile;162.87999999999997;2010
Chile;160.83999999999997;2011
Chile;148.41000000000003;2012
Chile;134.52;2013
Chile;137.36999999999998;2014
Chile;147.68;2015
Colombia;62.559999999999995;1985
Colombia;50.11000000000001;1986
Colombia;45.169999999999995;1987
Colombia;50.64;1988
Colombia;41.690000000000005;1989
Colombia;43.42999999999999;1990
Colombia;43.57;1991
Colombia;49.480000000000004;1992
Colombia;49.230000000000004;1993
Colombia;55.949999999999996;1994
Colombia;49.64;1995
Colombia;53.17;1996
Colombia;52.76999999999999;1997
Colombia;81.67999999999999;1998
Colombia;84.10000000000001;1999
Colombia;89.77999999999999;2000
Colombia;88.26999999999998;2001
Colombia;81.38;2002
Colombia;79.85000000000001;2003
Colombia;84.25;2004
Colombia;74.84;2005
Colombia;78.41;2006
Colombia;74.25000000000003;2007
Colombia;74.22000000000001;2008
Colombia;73.83000000000001;2009
Colombia;67.24000000000001;2010
Colombia;62.879999999999995;2011
Colombia;66.45;2012
Colombia;63.529999999999994;2013
Colombia;66.62;2014
Colombia;70.39999999999999;2015
Costa Rica;69.46;1985
Costa Rica;89.84;1986
Costa Rica;85.56000000000002;1987
Costa Rica;88.98000000000002;1988
Costa Rica;84.76999999999998;1989
Costa Rica;93.27000000000002;1990
Costa Rica;61.72;1991
Costa Rica;72.54;1992
Costa Rica;98.83;1993
Costa Rica;80.78999999999999;1994
Costa Rica;79.17999999999999;1995
Costa Rica;94.86;1996
Costa Rica;80.63;1997
Costa Rica;92.09;1998
Costa Rica;85.06;1999
Costa Rica;88.28999999999998;2000
Costa Rica;76.03;2001
Costa Rica;95.62000000000002;2002
Costa Rica;115.88;2003
Costa Rica;100.72000000000001;2004
Costa Rica;78.73;2005
Costa Rica;100.83000000000001;2006
Costa Rica;75.35000000000001;2007
Costa Rica;72.26999999999998;2008
Costa Rica;77.37;2009
Costa Rica;84.35000000000001;2010
Costa Rica;89.83000000000001;2011
Costa Rica;80.75999999999999;2012
Costa Rica;89.25999999999999;2013
Costa Rica;70.85;2014
Croatia;305.53999999999996;1995
Croatia;334.78999999999996;1996
Croatia;313.7;1997
Croatia;344.30000000000007;1998
Croatia;327.28000000000003;1999
Croatia;322.75;2000
Croatia;287.54;2001
Croatia;304.12;2002
Croatia;281.68999999999994;2003
Croatia;302.24;2004
Croatia;269.56999999999994;2005
Croatia;248.21999999999994;2006
Croatia;243.45000000000002;2007
Croatia;265.68999999999994;2008
Croatia;254.29;2009
Croatia;241.97;2010
Croatia;221.10999999999999;2011
Croatia;239.01;2012
Croatia;210.29999999999995;2013
Croatia;222.04;2014
Croatia;229.67999999999998;2015
Croatia;213.55999999999997;2016
Cuba;369.71;1992
Cuba;392.92999999999995;1993
Cuba;363.31;1994
Cuba;352.76000000000005;1995
Cuba;316.2300000000001;1996
Cuba;317.4;1997
Cuba;326.97999999999996;1998
Cuba;306.12000000000006;1999
Cuba;272.77000000000004;2000
Cuba;244.51;2001
Cuba;240.42000000000004;2002
Cuba;221.12;2003
Cuba;216.12;2004
Cuba;205.93999999999997;2005
Cuba;202.54999999999995;2006
Cuba;188.18000000000004;2007
Cuba;190.98999999999995;2008
Cuba;201.32999999999996;2009
Cuba;202.13000000000002;2010
Cuba;207.05;2011
Cuba;204.0;2012
Cuba;190.45999999999998;2013
Cuba;184.62999999999997;2014
Cuba;194.31;2015
Cyprus;1.57;1999
Cyprus;8.36;2000
Cyprus;9.169999999999998;2004
Cyprus;24.739999999999995;2005
Cyprus;27.639999999999997;2006
Cyprus;36.17;2007
Cyprus;59.07000000000001;2008
Cyprus;55.53;2009
Cyprus;58.879999999999995;2010
Cyprus;43.78;2011
Cyprus;42.89999999999999;2012
Cyprus;64.61000000000001;2013
Cyprus;57.1;2014
Cyprus;49.589999999999996;2015
Cyprus;47.14999999999999;2016
Czech Republic;314.21999999999997;1990
Czech Republic;292.01;1991
Czech Republic;303.21;1992
Czech Republic;297.64;1993
Czech Republic;293.28000000000003;1994
Czech Republic;264.4;1995
Czech Republic;243.48;1996
Czech Republic;234.13000000000002;1997
Czech Republic;226.7;1998
Czech Republic;236.93;1999
Czech Republic;226.64000000000001;2000
Czech Republic;220.92000000000002;2001
Czech Republic;212.14999999999998;2002
Czech Republic;234.88000000000005;2003
Czech Republic;203.01999999999998;2004
Czech Republic;193.39999999999998;2005
Czech Republic;178.4;2006
Czech Republic;170.78;2007
Czech Republic;175.00999999999996;2008
Czech Republic;179.70999999999995;2009
Czech Republic;175.62;2010
Czech Republic;186.23999999999998;2011
Czech Republic;196.23;2012
Czech Republic;186.07000000000002;2013
Czech Republic;175.28999999999994;2014
Czech Republic;170.86999999999998;2015
Czech Republic;161.76;2016
Denmark;253.22000000000003;1994
Denmark;239.13000000000005;1995
Denmark;229.55999999999997;1996
Denmark;218.46;1997
Denmark;188.68;1998
Denmark;183.09000000000003;1999
Denmark;181.07000000000002;2000
Denmark;186.17000000000002;2001
Denmark;176.51000000000002;2002
Denmark;156.7;2003
Denmark;161.78;2004
Denmark;164.23;2005
Denmark;162.08;2006
Denmark;139.95999999999998;2007
Denmark;143.04999999999998;2008
Denmark;144.7;2009
Denmark;130.02;2010
Denmark;126.33;2011
Denmark;143.20999999999998;2012
Denmark;134.54999999999998;2013
Denmark;137.73;2014
Denmark;121.42;2015
Dominica;0.0;1985
Ecuador;82.51999999999998;1985
Ecuador;76.54;1986
Ecuador;62.53;1987
Ecuador;75.28999999999999;1988
Ecuador;70.38;1989
Ecuador;60.48;1990
Ecuador;66.96;1991
Ecuador;75.80000000000001;1992
Ecuador;70.91000000000001;1993
Ecuador;67.67;1994
Ecuador;68.22;1995
Ecuador;76.34000000000002;1996
Ecuador;67.02;1997
Ecuador;62.07;1998
Ecuador;71.92999999999999;1999
Ecuador;57.17000000000001;2000
Ecuador;67.24;2001
Ecuador;61.42;2002
Ecuador;70.56;2003
Ecuador;84.38999999999999;2004
Ecuador;96.73000000000002;2005
Ecuador;93.07;2006
Ecuador;95.97;2007
Ecuador;95.28999999999999;2008
Ecuador;94.25;2009
Ecuador;81.48999999999998;2010
Ecuador;81.8;2011
Ecuador;84.87999999999998;2012
Ecuador;62.88000000000001;2013
Ecuador;66.02000000000001;2014
Ecuador;97.39;2015
El Salvador;184.46;1990
El Salvador;171.29999999999998;1991
El Salvador;120.61999999999999;1992
El Salvador;123.69;1993
El Salvador;159.19000000000003;1995
El Salvador;145.16000000000003;1996
El Salvador;140.00000000000003;1997
El Salvador;122.82999999999998;1998
El Salvador;127.96000000000001;1999
El Salvador;110.55000000000001;2000
El Salvador;129.70999999999998;2001
El Salvador;113.19;2002
El Salvador;128.92;2003
El Salvador;111.55999999999999;2004
El Salvador;115.73000000000002;2005
El Salvador;99.57000000000001;2006
El Salvador;127.14000000000003;2007
El Salvador;125.82;2008
El Salvador;124.12;2009
El Salvador;97.92;2010
El Salvador;115.46000000000001;2011
El Salvador;123.14;2012
El Salvador;116.05999999999999;2013
El Salvador;101.84;2014
Estonia;543.1899999999998;1995
Estonia;528.72;1996
Estonia;502.06;1997
Estonia;427.5199999999999;1998
Estonia;486.46999999999997;1999
Estonia;364.64;2000
Estonia;371.68000000000006;2001
Estonia;358.29999999999995;2002
Estonia;338.24000000000007;2003
Estonia;299.4599999999999;2004
Estonia;256.43;2005
Estonia;242.63;2006
Estonia;265.05;2007
Estonia;244.57000000000002;2008
Estonia;248.66999999999996;2009
Estonia;229.07000000000005;2010
Estonia;229.26;2011
Estonia;241.61000000000004;2012
Estonia;231.92000000000002;2013
Estonia;258.90999999999997;2014
Estonia;205.37999999999997;2015
Fiji;54.95;2001
Fiji;110.53999999999999;2002
Fiji;16.12;2003
Fiji;90.49000000000001;2004
Fiji;52.83;2005
Fiji;30.769999999999996;2006
Fiji;20.46;2007
Fiji;47.480000000000004;2008
Fiji;51.67;2009
Fiji;106.97;2011
Fiji;91.58;2012
Finland;347.35;1987
Finland;354.03999999999996;1988
Finland;373.36000000000007;1989
Finland;396.22;1990
Finland;377.5799999999999;1991
Finland;349.87;1992
Finland;333.0;1993
Finland;330.24;1994
Finland;324.96000000000004;1995
Finland;289.65;1996
Finland;310.35;1997
Finland;301.43;1998
Finland;283.10999999999996;1999
Finland;265.6499999999999;2000
Finland;267.19000000000005;2001
Finland;255.52000000000004;2002
Finland;243.45000000000002;2003
Finland;243.95;2004
Finland;230.51999999999998;2005
Finland;233.79999999999998;2006
Finland;223.08000000000004;2007
Finland;220.29;2008
Finland;228.48999999999998;2009
Finland;215.21;2010
Finland;203.60999999999999;2011
Finland;187.01;2012
Finland;196.82999999999998;2013
Finland;177.16000000000005;2014
Finland;161.18999999999997;2015
France;348.90000000000003;1985
France;351.77000000000004;1986
France;331.03000000000003;1987
France;312.7200000000001;1988
France;312.53000000000003;1989
France;302.7300000000001;1990
France;298.1;1991
France;301.47;1992
France;312.69;1993
France;299.94999999999993;1994
France;292.61999999999995;1995
France;271.21999999999997;1996
France;266.33;1997
France;253.65000000000003;1998
France;245.83000000000004;1999
France;257.23;2000
France;239.94;2001
France;238.63999999999996;2002
France;241.30999999999997;2003
France;232.50999999999996;2004
France;232.09;2005
France;220.62999999999997;2006
France;213.69;2007
France;216.20999999999998;2008
France;216.24;2009
France;211.17;2010
France;211.18000000000004;2011
France;198.97999999999996;2012
France;192.33;2013
France;179.56;2014
Georgia;64.42999999999999;1990
Georgia;53.05;1991
Georgia;60.47999999999999;1992
Georgia;37.300000000000004;1994
Georgia;40.739999999999995;1995
Georgia;59.7;1996
Georgia;60.650000000000006;1997
Georgia;49.3;1998
Georgia;68.57999999999998;1999
Georgia;46.64000000000001;2000
Georgia;35.19;2001
Georgia;66.54;2004
Georgia;28.359999999999996;2005
Georgia;23.509999999999998;2006
Georgia;36.59000000000001;2007
Georgia;65.05999999999999;2009
Georgia;34.33;2010
Georgia;36.309999999999995;2011
Georgia;34.88;2012
Georgia;55.57;2013
Georgia;74.48999999999998;2014
Georgia;84.68;2015
Germany;259.45;1990
Germany;258.11;1991
Germany;250.04000000000002;1992
Germany;235.50000000000003;1993
Germany;230.79;1994
Germany;233.57999999999998;1995
Germany;216.42000000000002;1996
Germany;210.95999999999998;1997
Germany;200.51000000000002;1998
Germany;189.24000000000004;1999
Germany;185.55000000000004;2000
Germany;185.77999999999997;2001
Germany;183.96000000000004;2002
Germany;181.23999999999998;2003
Germany;172.23;2004
Germany;161.48999999999998;2005
Germany;152.52;2006
Germany;146.52;2007
Germany;145.52000000000004;2008
Germany;145.52000000000004;2009
Germany;152.17000000000002;2010
Germany;152.82;2011
Germany;148.30999999999997;2012
Germany;153.08;2013
Germany;153.03999999999996;2014
Germany;150.34;2015
Greece;58.169999999999995;1985
Greece;61.209999999999994;1986
Greece;63.059999999999995;1987
Greece;60.12;1988
Greece;54.53;1989
Greece;51.489999999999995;1990
Greece;54.569999999999986;1991
Greece;48.93000000000001;1992
Greece;53.1;1993
Greece;46.84;1994
Greece;49.68;1995
Greece;45.13000000000001;1996
Greece;47.66;1997
Greece;48.269999999999996;1998
Greece;45.739999999999995;1999
Greece;44.86;2000
Greece;38.81000000000001;2001
Greece;38.35;2002
Greece;40.67;2003
Greece;40.92;2004
Greece;46.53;2005
Greece;45.410000000000004;2006
Greece;33.91;2007
Greece;40.300000000000004;2008
Greece;40.970000000000006;2009
Greece;39.90000000000001;2010
Greece;48.67999999999999;2011
Greece;53.31999999999999;2012
Greece;55.11;2013
Greece;59.820000000000014;2014
Greece;56.059999999999995;2015
Grenada;25.08;1985
Grenada;46.800000000000004;1988
Grenada;65.09;1989
Grenada;24.75;1990
Grenada;0.0;1991
Grenada;0.0;1992
Grenada;34.21;1993
Grenada;60.82;1994
Grenada;51.95;1995
Grenada;11.96;1996
Grenada;0.0;2001
Grenada;0.0;2002
Grenada;69.18;2003
Grenada;13.37;2004
Grenada;160.82000000000002;2005
Grenada;9.89;2006
Grenada;48.339999999999996;2007
Grenada;0.0;2008
Grenada;0.0;2009
Grenada;0.0;2010
Grenada;20.73;2011
Grenada;18.009999999999998;2012
Grenada;0.0;2013
Grenada;0.0;2014
Grenada;0.0;2015
Grenada;0.0;2016
Guatemala;42.83999999999999;1986
Guatemala;57.919999999999995;1987
Guatemala;47.239999999999995;1988
Guatemala;35.230000000000004;1989
Guatemala;34.07000000000001;1990
Guatemala;33.519999999999996;1991
Guatemala;38.25;1992
Guatemala;31.17;1993
Guatemala;25.9;1994
Guatemala;34.13;1995
Guatemala;30.049999999999997;1996
Guatemala;26.51;1997
Guatemala;37.059999999999995;1998
Guatemala;36.5;1999
Guatemala;27.419999999999995;2000
Guatemala;30.590000000000003;2001
Guatemala;40.529999999999994;2002
Guatemala;37.34000000000001;2003
Guatemala;29.929999999999996;2004
Guatemala;32.61;2005
Guatemala;41.95;2006
Guatemala;40.269999999999996;2007
Guatemala;54.760000000000005;2008
Guatemala;57.57;2009
Guatemala;35.43;2010
Guatemala;34.69;2011
Guatemala;41.800000000000004;2012
Guatemala;40.690000000000005;2013
Guatemala;45.88;2014
Guatemala;44.85;2015
Guyana;91.92000000000002;1988
Guyana;184.88000000000002;1989
Guyana;177.06000000000003;1990
Guyana;232.84;1991
Guyana;182.15;1992
Guyana;116.81;1993
Guyana;162.20000000000002;1994
Guyana;208.72000000000003;1995
Guyana;128.31;1996
Guyana;82.65000000000002;1997
Guyana;64.86;1998
Guyana;313.62;1999
Guyana;380.76;2001
Guyana;311.93;2002
Guyana;382.53999999999996;2003
Guyana;400.0;2004
Guyana;333.9600000000001;2005
Guyana;394.60000000000014;2006
Guyana;373.74999999999994;2007
Guyana;353.61999999999995;2008
Guyana;301.78000000000003;2009
Guyana;403.06999999999994;2010
Guyana;349.5299999999999;2011
Guyana;367.97999999999996;2012
Guyana;356.38000000000005;2013
Hungary;575.0000000000001;1991
Hungary;570.26;1992
Hungary;539.2799999999999;1993
Hungary;535.81;1994
Hungary;493.4200000000001;1995
Hungary;482.74;1996
Hungary;470.44000000000005;1997
Hungary;436.78;1998
Hungary;483.88;1999
Hungary;464.56;2000
Hungary;408.9800000000001;2001
Hungary;382.74999999999994;2002
Hungary;372.0399999999999;2003
Hungary;369.46999999999997;2004
Hungary;352.00999999999993;2005
Hungary;312.66;2006
Hungary;327.32000000000005;2007
Hungary;331.67999999999995;2008
Hungary;310.71999999999997;2009
Hungary;321.30999999999995;2010
Hungary;299.85;2011
Hungary;305.96;2012
Hungary;266.22999999999996;2013
Hungary;244.30999999999997;2014
Hungary;257.2699999999999;2015
Hungary;241.34;2016
Iceland;171.04999999999998;1985
Iceland;215.09999999999997;1986
Iceland;209.94;1987
Iceland;167.98000000000002;1988
Iceland;110.12;1989
Iceland;180.31000000000003;1990
Iceland;199.72999999999996;1991
Iceland;122.89000000000001;1992
